"rok","mc","wojewodztwo","status_realizacji","liczba_recept"
"2022","05",ŚWIĘTOKRZYSKIE,WYSTAWIONA,"63"
"2022","05",WARMIŃSKO-MAZURSKIE,ZREALIZOWANA,"1103"
"2022","05",WARMIŃSKO-MAZURSKIE,WYSTAWIONA,"31"
"2022","05",WIELKOPOLSKIE,ZREALIZOWANA,"23588"
"2022","05",WIELKOPOLSKIE,WYSTAWIONA,"136"
"2022","05",ZACHODNIOPOMORSKIE,ZREALIZOWANA,"3677"
"2022","05",ZACHODNIOPOMORSKIE,WYSTAWIONA,"34"
"2022","05",,ZREALIZOWANA,"575"
"2022","06",DOLNOŚLĄSKIE,ZREALIZOWANA,"10382"
"2022","06",DOLNOŚLĄSKIE,WYSTAWIONA,"52"
"2022","06",KUJAWSKO-POMORSKIE,ZREALIZOWANA,"1977"
"2022","06",KUJAWSKO-POMORSKIE,WYSTAWIONA,"30"
"2022","06",LUBELSKIE,ZREALIZOWANA,"6970"
"2022","06",LUBELSKIE,WYSTAWIONA,"398"
"2022","06",LUBUSKIE,ZREALIZOWANA,"2918"
"2022","06",LUBUSKIE,WYSTAWIONA,"7"
"2022","06",ŁÓDZKIE,ZREALIZOWANA,"10648"
"2022","06",ŁÓDZKIE,WYSTAWIONA,"5"
"2022","06",MAŁOPOLSKIE,ZREALIZOWANA,"19110"
"2022","06",MAŁOPOLSKIE,WYSTAWIONA,"123"
"2022","06",MAZOWIECKIE,ZREALIZOWANA,"9816"
"2022","06",MAZOWIECKIE,WYSTAWIONA,"162"
"2022","06",OPOLSKIE,ZREALIZOWANA,"3232"
"2022","06",OPOLSKIE,WYSTAWIONA,"18"
"2022","06",PODKARPACKIE,ZREALIZOWANA,"6820"
"2022","06",PODKARPACKIE,WYSTAWIONA,"9"
"2022","06",PODLASKIE,ZREALIZOWANA,"4478"
"2022","06",PODLASKIE,WYSTAWIONA,"23"
"2022","06",POMORSKIE,ZREALIZOWANA,"3484"
"2022","06",POMORSKIE,WYSTAWIONA,"31"
"2022","06",ŚLĄSKIE,ZREALIZOWANA,"19220"
"2022","06",ŚLĄSKIE,WYSTAWIONA,"167"
"2022","06",ŚWIĘTOKRZYSKIE,ZREALIZOWANA,"6809"
"2022","06",ŚWIĘTOKRZYSKIE,WYSTAWIONA,"44"
"2022","06",WARMIŃSKO-MAZURSKIE,ZREALIZOWANA,"970"
"2022","06",WARMIŃSKO-MAZURSKIE,WYSTAWIONA,"32"
"2022","06",WIELKOPOLSKIE,ZREALIZOWANA,"23110"
"2022","06",WIELKOPOLSKIE,WYSTAWIONA,"111"
"2022","06",ZACHODNIOPOMORSKIE,ZREALIZOWANA,"3940"
"2022","06",ZACHODNIOPOMORSKIE,WYSTAWIONA,"27"
"2022","06",,ZREALIZOWANA,"496"
"2022","07",DOLNOŚLĄSKIE,ZREALIZOWANA,"10198"
"2022","07",DOLNOŚLĄSKIE,WYSTAWIONA,"48"
"2022","07",KUJAWSKO-POMORSKIE,ZREALIZOWANA,"1798"
"2022","07",KUJAWSKO-POMORSKIE,WYSTAWIONA,"24"
"2022","07",LUBELSKIE,ZREALIZOWANA,"7054"
"2022","07",LUBELSKIE,WYSTAWIONA,"248"
"2022","07",LUBUSKIE,ZREALIZOWANA,"2946"
"2022","07",LUBUSKIE,WYSTAWIONA,<5
"2022","07",ŁÓDZKIE,ZREALIZOWANA,"10105"
"2022","07",ŁÓDZKIE,WYSTAWIONA,<5
"2022","07",MAŁOPOLSKIE,ZREALIZOWANA,"18238"
"2022","07",MAŁOPOLSKIE,WYSTAWIONA,"102"
"2022","07",MAZOWIECKIE,ZREALIZOWANA,"9186"
"2022","07",MAZOWIECKIE,WYSTAWIONA,"170"
"2022","07",OPOLSKIE,ZREALIZOWANA,"2987"
"2022","07",OPOLSKIE,WYSTAWIONA,"12"
"2022","07",PODKARPACKIE,ZREALIZOWANA,"6685"
"2022","07",PODKARPACKIE,WYSTAWIONA,"19"
"2022","07",PODLASKIE,ZREALIZOWANA,"4277"
"2022","07",PODLASKIE,WYSTAWIONA,"18"
"2022","07",POMORSKIE,ZREALIZOWANA,"3401"
"2022","07",POMORSKIE,WYSTAWIONA,"24"
"2022","07",ŚLĄSKIE,ZREALIZOWANA,"19031"
"2022","07",ŚLĄSKIE,WYSTAWIONA,"468"
"2022","07",ŚWIĘTOKRZYSKIE,ZREALIZOWANA,"6776"
"2022","07",ŚWIĘTOKRZYSKIE,WYSTAWIONA,"40"
"2022","07",WARMIŃSKO-MAZURSKIE,ZREALIZOWANA,"943"
"2022","07",WARMIŃSKO-MAZURSKIE,WYSTAWIONA,"30"
"2022","07",WIELKOPOLSKIE,ZREALIZOWANA,"22607"
"2022","07",WIELKOPOLSKIE,WYSTAWIONA,"119"
"2022","07",ZACHODNIOPOMORSKIE,ZREALIZOWANA,"3678"
"2022","07",ZACHODNIOPOMORSKIE,WYSTAWIONA,"34"
"2022","07",,ZREALIZOWANA,"499"
"2022","08",DOLNOŚLĄSKIE,ZREALIZOWANA,"10335"
"2022","08",DOLNOŚLĄSKIE,WYSTAWIONA,"62"
"2022","08",KUJAWSKO-POMORSKIE,ZREALIZOWANA,"2080"
"2022","08",KUJAWSKO-POMORSKIE,WYSTAWIONA,"34"
"2022","08",LUBELSKIE,ZREALIZOWANA,"7424"
"2022","08",LUBELSKIE,WYSTAWIONA,"131"
"2022","08",LUBUSKIE,ZREALIZOWANA,"2965"
"2022","08",ŁÓDZKIE,ZREALIZOWANA,"5767"
"2022","08",ŁÓDZKIE,WYSTAWIONA,"6"
"2022","08",MAŁOPOLSKIE,ZREALIZOWANA,"19570"
"2022","08",MAŁOPOLSKIE,WYSTAWIONA,"82"
"2022","08",MAZOWIECKIE,ZREALIZOWANA,"9277"
"2022","08",MAZOWIECKIE,WYSTAWIONA,"161"
"2022","08",OPOLSKIE,ZREALIZOWANA,"3135"
"2022","08",OPOLSKIE,WYSTAWIONA,"16"
"2022","08",PODKARPACKIE,ZREALIZOWANA,"7046"
"2022","08",PODKARPACKIE,WYSTAWIONA,"12"
"2022","08",PODLASKIE,ZREALIZOWANA,"4587"
"2022","08",PODLASKIE,WYSTAWIONA,"21"
"2022","08",POMORSKIE,ZREALIZOWANA,"3243"
"2022","08",POMORSKIE,WYSTAWIONA,"36"
"2022","08",ŚLĄSKIE,ZREALIZOWANA,"19341"
"2022","08",ŚLĄSKIE,WYSTAWIONA,"119"
"2022","08",ŚWIĘTOKRZYSKIE,ZREALIZOWANA,"7083"
"2022","08",ŚWIĘTOKRZYSKIE,WYSTAWIONA,"53"
"2022","08",WARMIŃSKO-MAZURSKIE,ZREALIZOWANA,"1000"
"2022","08",WARMIŃSKO-MAZURSKIE,WYSTAWIONA,<5
"2022","08",WIELKOPOLSKIE,ZREALIZOWANA,"22423"
"2022","08",WIELKOPOLSKIE,WYSTAWIONA,"133"
"2022","08",ZACHODNIOPOMORSKIE,ZREALIZOWANA,"3931"
"2022","08",ZACHODNIOPOMORSKIE,WYSTAWIONA,"30"
"2022","08",,ZREALIZOWANA,"588"
"2022","09",DOLNOŚLĄSKIE,ZREALIZOWANA,"10189"
"2022","09",DOLNOŚLĄSKIE,WYSTAWIONA,"61"
"2022","09",KUJAWSKO-POMORSKIE,ZREALIZOWANA,"2018"
"2022","09",KUJAWSKO-POMORSKIE,WYSTAWIONA,"34"
"2022","09",LUBELSKIE,ZREALIZOWANA,"6087"
"2022","09",LUBELSKIE,WYSTAWIONA,"619"
"2022","09",LUBUSKIE,ZREALIZOWANA,"2821"
"2022","09",LUBUSKIE,WYSTAWIONA,"6"
"2022","09",ŁÓDZKIE,ZREALIZOWANA,"5669"
"2022","09",ŁÓDZKIE,WYSTAWIONA,<5
"2022","09",MAŁOPOLSKIE,ZREALIZOWANA,"18136"
"2022","09",MAŁOPOLSKIE,WYSTAWIONA,"79"
"2022","09",MAZOWIECKIE,ZREALIZOWANA,"9032"
"2022","09",MAZOWIECKIE,WYSTAWIONA,"164"
"2022","09",OPOLSKIE,ZREALIZOWANA,"3150"
"2022","09",OPOLSKIE,WYSTAWIONA,"34"
"2022","09",PODKARPACKIE,ZREALIZOWANA,"6527"
"2022","09",PODKARPACKIE,WYSTAWIONA,"13"
"2022","09",PODLASKIE,ZREALIZOWANA,"4200"
"2022","09",PODLASKIE,WYSTAWIONA,"18"
"2022","09",POMORSKIE,ZREALIZOWANA,"3152"
"2022","09",POMORSKIE,WYSTAWIONA,"22"
"2022","09",ŚLĄSKIE,ZREALIZOWANA,"18994"
"2022","09",ŚLĄSKIE,WYSTAWIONA,"173"
"2022","09",ŚWIĘTOKRZYSKIE,ZREALIZOWANA,"6367"
"2022","09",ŚWIĘTOKRZYSKIE,WYSTAWIONA,"55"
"2022","09",WARMIŃSKO-MAZURSKIE,ZREALIZOWANA,"825"
"2022","09",WIELKOPOLSKIE,ZREALIZOWANA,"21344"
"2022","09",WIELKOPOLSKIE,WYSTAWIONA,"100"
"2022","09",ZACHODNIOPOMORSKIE,ZREALIZOWANA,"3719"
"2022","09",ZACHODNIOPOMORSKIE,WYSTAWIONA,"20"
"2022","09",,ZREALIZOWANA,"584"
"2022","10",DOLNOŚLĄSKIE,ZREALIZOWANA,"10254"
"2022","10",DOLNOŚLĄSKIE,WYSTAWIONA,"68"
"2022","10",KUJAWSKO-POMORSKIE,ZREALIZOWANA,"2033"
"2022","10",KUJAWSKO-POMORSKIE,WYSTAWIONA,"26"
"2022","10",LUBELSKIE,ZREALIZOWANA,"6159"
"2022","10",LUBELSKIE,WYSTAWIONA,"896"
"2022","10",LUBUSKIE,ZREALIZOWANA,"2638"
"2022","10",LUBUSKIE,WYSTAWIONA,"10"
"2022","10",ŁÓDZKIE,ZREALIZOWANA,"5688"
"2022","10",ŁÓDZKIE,WYSTAWIONA,<5
"2022","10",MAŁOPOLSKIE,ZREALIZOWANA,"18398"
"2022","10",MAŁOPOLSKIE,WYSTAWIONA,"70"
"2022","10",MAZOWIECKIE,ZREALIZOWANA,"9121"
"2022","10",MAZOWIECKIE,WYSTAWIONA,"175"
"2022","10",OPOLSKIE,ZREALIZOWANA,"3220"
"2022","10",OPOLSKIE,WYSTAWIONA,"38"
"2022","10",PODKARPACKIE,ZREALIZOWANA,"6648"
"2022","10",PODKARPACKIE,WYSTAWIONA,"16"
"2022","10",PODLASKIE,ZREALIZOWANA,"4181"
"2022","10",PODLASKIE,WYSTAWIONA,"14"
"2022","10",POMORSKIE,ZREALIZOWANA,"3197"
"2022","10",POMORSKIE,WYSTAWIONA,"27"
"2022","10",ŚLĄSKIE,ZREALIZOWANA,"19710"
"2022","10",ŚLĄSKIE,WYSTAWIONA,"109"
"2022","10",ŚWIĘTOKRZYSKIE,ZREALIZOWANA,"6503"
"2022","10",ŚWIĘTOKRZYSKIE,WYSTAWIONA,"45"
"2022","10",WARMIŃSKO-MAZURSKIE,ZREALIZOWANA,"860"
"2022","10",WIELKOPOLSKIE,ZREALIZOWANA,"21789"
"2022","10",WIELKOPOLSKIE,WYSTAWIONA,"129"
"2022","10",ZACHODNIOPOMORSKIE,ZREALIZOWANA,"3757"
"2022","10",ZACHODNIOPOMORSKIE,WYSTAWIONA,"28"
"2022","10",,ZREALIZOWANA,"402"
"2022","11",DOLNOŚLĄSKIE,ZREALIZOWANA,"9656"
"2022","11",DOLNOŚLĄSKIE,WYSTAWIONA,"39"
"2022","11",KUJAWSKO-POMORSKIE,ZREALIZOWANA,"1991"
"2022","11",KUJAWSKO-POMORSKIE,WYSTAWIONA,"32"
"2022","11",LUBELSKIE,ZREALIZOWANA,"6511"
"2022","11",LUBELSKIE,WYSTAWIONA,"547"
"2022","11",LUBUSKIE,ZREALIZOWANA,"2760"
"2022","11",LUBUSKIE,WYSTAWIONA,<5
"2022","11",ŁÓDZKIE,ZREALIZOWANA,"5497"
"2022","11",ŁÓDZKIE,WYSTAWIONA,<5
"2022","11",MAŁOPOLSKIE,ZREALIZOWANA,"17631"
"2022","11",MAŁOPOLSKIE,WYSTAWIONA,"96"
"2022","11",MAZOWIECKIE,ZREALIZOWANA,"8765"
"2022","11",MAZOWIECKIE,WYSTAWIONA,"142"
"2022","11",OPOLSKIE,ZREALIZOWANA,"3052"
"2022","11",OPOLSKIE,WYSTAWIONA,"33"
"2022","11",PODKARPACKIE,ZREALIZOWANA,"6860"
"2022","11",PODKARPACKIE,WYSTAWIONA,"19"
"2022","11",PODLASKIE,ZREALIZOWANA,"3820"
"2022","11",PODLASKIE,WYSTAWIONA,"12"
"2022","11",POMORSKIE,ZREALIZOWANA,"2890"
"2022","11",POMORSKIE,WYSTAWIONA,"16"
"2022","11",ŚLĄSKIE,ZREALIZOWANA,"18674"
"2022","11",ŚLĄSKIE,WYSTAWIONA,"96"
"2022","11",ŚWIĘTOKRZYSKIE,ZREALIZOWANA,"6414"
"2022","11",ŚWIĘTOKRZYSKIE,WYSTAWIONA,"46"
"2022","11",WARMIŃSKO-MAZURSKIE,ZREALIZOWANA,"854"
"2022","11",WIELKOPOLSKIE,ZREALIZOWANA,"21275"
"2022","11",WIELKOPOLSKIE,WYSTAWIONA,"109"
"2022","11",ZACHODNIOPOMORSKIE,ZREALIZOWANA,"3582"
"2022","11",ZACHODNIOPOMORSKIE,WYSTAWIONA,"21"
"2022","11",,ZREALIZOWANA,"398"
"2022","12",DOLNOŚLĄSKIE,ZREALIZOWANA,"12505"
"2022","12",DOLNOŚLĄSKIE,WYSTAWIONA,"43"
"2022","12",KUJAWSKO-POMORSKIE,ZREALIZOWANA,"2821"
"2022","12",KUJAWSKO-POMORSKIE,WYSTAWIONA,"29"
"2022","12",LUBELSKIE,ZREALIZOWANA,"8520"
"2022","12",LUBELSKIE,WYSTAWIONA,"40"
"2022","12",LUBUSKIE,ZREALIZOWANA,"3759"
"2022","12",LUBUSKIE,WYSTAWIONA,<5
"2022","12",ŁÓDZKIE,ZREALIZOWANA,"7019"
"2022","12",ŁÓDZKIE,WYSTAWIONA,<5
"2022","12",MAŁOPOLSKIE,ZREALIZOWANA,"23809"
"2022","12",MAŁOPOLSKIE,WYSTAWIONA,"94"
"2022","12",MAZOWIECKIE,ZREALIZOWANA,"11157"
"2022","12",MAZOWIECKIE,WYSTAWIONA,"209"
"2022","12",OPOLSKIE,ZREALIZOWANA,"3890"
"2022","12",OPOLSKIE,WYSTAWIONA,"60"
"2022","12",PODKARPACKIE,ZREALIZOWANA,"8793"
"2022","12",PODKARPACKIE,WYSTAWIONA,"19"
"2022","12",PODLASKIE,ZREALIZOWANA,"4555"
"2022","12",PODLASKIE,WYSTAWIONA,"30"
"2022","12",POMORSKIE,ZREALIZOWANA,"3611"
"2022","12",POMORSKIE,WYSTAWIONA,"23"
"2022","12",ŚLĄSKIE,ZREALIZOWANA,"24667"
"2022","12",ŚLĄSKIE,WYSTAWIONA,"107"
"2022","12",ŚWIĘTOKRZYSKIE,ZREALIZOWANA,"8296"
"2022","12",ŚWIĘTOKRZYSKIE,WYSTAWIONA,"50"
"2022","12",WARMIŃSKO-MAZURSKIE,ZREALIZOWANA,"1197"
"2022","12",WIELKOPOLSKIE,ZREALIZOWANA,"26537"
"2022","12",WIELKOPOLSKIE,WYSTAWIONA,"174"
"2022","12",ZACHODNIOPOMORSKIE,ZREALIZOWANA,"4317"
"2022","12",ZACHODNIOPOMORSKIE,WYSTAWIONA,"34"
"2022","12",,ZREALIZOWANA,"526"
"2023","01",DOLNOŚLĄSKIE,ZREALIZOWANA,"9912"
"2023","01",DOLNOŚLĄSKIE,WYSTAWIONA,"47"
"2023","01",KUJAWSKO-POMORSKIE,ZREALIZOWANA,"2065"
"2023","01",KUJAWSKO-POMORSKIE,WYSTAWIONA,"18"
"2023","01",LUBELSKIE,ZREALIZOWANA,"6525"
"2023","01",LUBELSKIE,WYSTAWIONA,"10"
"2023","01",LUBUSKIE,ZREALIZOWANA,"2624"
"2023","01",LUBUSKIE,WYSTAWIONA,<5
"2023","01",ŁÓDZKIE,ZREALIZOWANA,"6182"
"2023","01",ŁÓDZKIE,WYSTAWIONA,"7"
"2023","01",MAŁOPOLSKIE,ZREALIZOWANA,"18561"
"2023","01",MAŁOPOLSKIE,WYSTAWIONA,"76"
"2023","01",MAZOWIECKIE,ZREALIZOWANA,"8603"
"2023","01",MAZOWIECKIE,WYSTAWIONA,"156"
"2023","01",OPOLSKIE,ZREALIZOWANA,"2935"
"2023","01",OPOLSKIE,WYSTAWIONA,"41"
"2023","01",PODKARPACKIE,ZREALIZOWANA,"6867"
"2023","01",PODKARPACKIE,WYSTAWIONA,<5
"2023","01",PODLASKIE,ZREALIZOWANA,"3501"
"2023","01",PODLASKIE,WYSTAWIONA,"13"
"2023","01",POMORSKIE,ZREALIZOWANA,"2679"
"2023","01",POMORSKIE,WYSTAWIONA,"16"
"2023","01",ŚLĄSKIE,ZREALIZOWANA,"18310"
"2023","01",ŚLĄSKIE,WYSTAWIONA,"81"
"2023","01",ŚWIĘTOKRZYSKIE,ZREALIZOWANA,"6520"
"2023","01",ŚWIĘTOKRZYSKIE,WYSTAWIONA,"45"
"2023","01",WARMIŃSKO-MAZURSKIE,ZREALIZOWANA,"822"
"2023","01",WIELKOPOLSKIE,ZREALIZOWANA,"20828"
"2023","01",WIELKOPOLSKIE,WYSTAWIONA,"117"
"2023","01",ZACHODNIOPOMORSKIE,ZREALIZOWANA,"3346"
"2023","01",ZACHODNIOPOMORSKIE,WYSTAWIONA,"27"
"2023","01",,ZREALIZOWANA,"384"
"2023","02",DOLNOŚLĄSKIE,ZREALIZOWANA,"8667"
"2023","02",DOLNOŚLĄSKIE,WYSTAWIONA,"33"
"2023","02",KUJAWSKO-POMORSKIE,ZREALIZOWANA,"1765"
"2023","02",KUJAWSKO-POMORSKIE,WYSTAWIONA,"12"
"2023","02",LUBELSKIE,ZREALIZOWANA,"5994"
"2023","02",LUBELSKIE,WYSTAWIONA,<5
"2023","02",LUBUSKIE,ZREALIZOWANA,"2353"
"2023","02",LUBUSKIE,WYSTAWIONA,<5
"2023","02",ŁÓDZKIE,ZREALIZOWANA,"5555"
"2023","02",MAŁOPOLSKIE,ZREALIZOWANA,"16907"
"2023","02",MAŁOPOLSKIE,WYSTAWIONA,"68"
"2023","02",MAZOWIECKIE,ZREALIZOWANA,"7576"
"2023","02",MAZOWIECKIE,WYSTAWIONA,"158"
"2023","02",OPOLSKIE,ZREALIZOWANA,"2692"
"2023","02",OPOLSKIE,WYSTAWIONA,"20"
"2023","02",PODKARPACKIE,ZREALIZOWANA,"6585"
"2023","02",PODKARPACKIE,WYSTAWIONA,<5
"2023","02",PODLASKIE,ZREALIZOWANA,"3044"
"2023","02",PODLASKIE,WYSTAWIONA,"7"
"2023","02",POMORSKIE,ZREALIZOWANA,"2380"
"2023","02",POMORSKIE,WYSTAWIONA,"18"
"2023","02",ŚLĄSKIE,ZREALIZOWANA,"17101"
"2023","02",ŚLĄSKIE,WYSTAWIONA,"71"
"2023","02",ŚWIĘTOKRZYSKIE,ZREALIZOWANA,"5830"
"2023","02",ŚWIĘTOKRZYSKIE,WYSTAWIONA,"46"
"2023","02",WARMIŃSKO-MAZURSKIE,ZREALIZOWANA,"673"
"2023","02",WIELKOPOLSKIE,ZREALIZOWANA,"19363"
"2023","02",WIELKOPOLSKIE,WYSTAWIONA,"71"
"2023","02",ZACHODNIOPOMORSKIE,ZREALIZOWANA,"3164"
"2023","02",ZACHODNIOPOMORSKIE,WYSTAWIONA,"29"
"2023","02",,ZREALIZOWANA,"353"
"2023","03",DOLNOŚLĄSKIE,ZREALIZOWANA,"10176"
"2023","03",DOLNOŚLĄSKIE,WYSTAWIONA,"36"
"2023","03",KUJAWSKO-POMORSKIE,ZREALIZOWANA,"2018"
"2023","03",KUJAWSKO-POMORSKIE,WYSTAWIONA,"10"
"2023","03",LUBELSKIE,ZREALIZOWANA,"6944"
"2023","03",LUBELSKIE,WYSTAWIONA,"13"
"2023","03",LUBUSKIE,ZREALIZOWANA,"2515"
"2023","03",LUBUSKIE,WYSTAWIONA,<5
"2023","03",ŁÓDZKIE,ZREALIZOWANA,"6590"
"2023","03",ŁÓDZKIE,WYSTAWIONA,<5
"2023","03",MAŁOPOLSKIE,ZREALIZOWANA,"18520"
"2023","03",MAŁOPOLSKIE,WYSTAWIONA,"79"
"2023","03",MAZOWIECKIE,ZREALIZOWANA,"8463"
"2023","03",MAZOWIECKIE,WYSTAWIONA,"162"
"2023","03",OPOLSKIE,ZREALIZOWANA,"3046"
"2023","03",OPOLSKIE,WYSTAWIONA,"26"
"2023","03",PODKARPACKIE,ZREALIZOWANA,"7226"
"2023","03",PODKARPACKIE,WYSTAWIONA,"6"
"2023","03",PODLASKIE,ZREALIZOWANA,"3379"
"2023","03",PODLASKIE,WYSTAWIONA,"15"
"2023","03",POMORSKIE,ZREALIZOWANA,"2769"
"2023","03",POMORSKIE,WYSTAWIONA,"19"
"2023","03",ŚLĄSKIE,ZREALIZOWANA,"19317"
"2023","03",ŚLĄSKIE,WYSTAWIONA,"70"
"2023","03",ŚWIĘTOKRZYSKIE,ZREALIZOWANA,"6283"
"2023","03",ŚWIĘTOKRZYSKIE,WYSTAWIONA,"42"
"2023","03",WARMIŃSKO-MAZURSKIE,ZREALIZOWANA,"813"
"2023","03",WIELKOPOLSKIE,ZREALIZOWANA,"22304"
"2023","03",WIELKOPOLSKIE,WYSTAWIONA,"75"
"2023","03",ZACHODNIOPOMORSKIE,ZREALIZOWANA,"3554"
"2023","03",ZACHODNIOPOMORSKIE,WYSTAWIONA,"31"
"2023","03",,ZREALIZOWANA,"418"
"2023","04",DOLNOŚLĄSKIE,ZREALIZOWANA,"9460"
"2023","04",DOLNOŚLĄSKIE,WYSTAWIONA,"31"
"2023","04",KUJAWSKO-POMORSKIE,ZREALIZOWANA,"2024"
"2023","04",KUJAWSKO-POMORSKIE,WYSTAWIONA,"19"
"2023","04",LUBELSKIE,ZREALIZOWANA,"6362"
"2023","04",LUBELSKIE,WYSTAWIONA,"10"
"2023","04",LUBUSKIE,ZREALIZOWANA,"2286"
"2023","04",LUBUSKIE,WYSTAWIONA,<5
"2023","04",ŁÓDZKIE,ZREALIZOWANA,"6764"
"2023","04",ŁÓDZKIE,WYSTAWIONA,<5
"2023","04",MAŁOPOLSKIE,ZREALIZOWANA,"19093"
"2023","04",MAŁOPOLSKIE,WYSTAWIONA,"90"
"2023","04",MAZOWIECKIE,ZREALIZOWANA,"8403"
"2023","04",MAZOWIECKIE,WYSTAWIONA,"193"
"2023","04",OPOLSKIE,ZREALIZOWANA,"2938"
"2023","04",OPOLSKIE,WYSTAWIONA,"17"
"2023","04",PODKARPACKIE,ZREALIZOWANA,"7048"
"2023","04",PODKARPACKIE,WYSTAWIONA,<5
"2023","04",PODLASKIE,ZREALIZOWANA,"3128"
"2023","04",PODLASKIE,WYSTAWIONA,"13"
"2023","04",POMORSKIE,ZREALIZOWANA,"2733"
"2023","04",POMORSKIE,WYSTAWIONA,"16"
"2023","04",ŚLĄSKIE,ZREALIZOWANA,"19672"
"2023","04",ŚLĄSKIE,WYSTAWIONA,"59"
"2023","04",ŚWIĘTOKRZYSKIE,ZREALIZOWANA,"6321"
"2023","04",ŚWIĘTOKRZYSKIE,WYSTAWIONA,"24"
"2023","04",WARMIŃSKO-MAZURSKIE,ZREALIZOWANA,"783"
"2023","04",WIELKOPOLSKIE,ZREALIZOWANA,"21628"
"2023","04",WIELKOPOLSKIE,WYSTAWIONA,"70"
"2023","04",ZACHODNIOPOMORSKIE,ZREALIZOWANA,"3835"
"2023","04",ZACHODNIOPOMORSKIE,WYSTAWIONA,"27"
"2023","04",,ZREALIZOWANA,"422"
"2023","05",DOLNOŚLĄSKIE,ZREALIZOWANA,"9948"
"2023","05",DOLNOŚLĄSKIE,WYSTAWIONA,"36"
"2023","05",KUJAWSKO-POMORSKIE,ZREALIZOWANA,"1962"
"2023","05",KUJAWSKO-POMORSKIE,WYSTAWIONA,"10"
"2023","05",LUBELSKIE,ZREALIZOWANA,"6901"
"2023","05",LUBELSKIE,WYSTAWIONA,"18"
"2023","05",LUBUSKIE,ZREALIZOWANA,"2396"
"2023","05",LUBUSKIE,WYSTAWIONA,"7"
"2023","05",ŁÓDZKIE,ZREALIZOWANA,"7202"
"2023","05",ŁÓDZKIE,WYSTAWIONA,"6"
"2023","05",MAŁOPOLSKIE,ZREALIZOWANA,"19271"
"2023","05",MAŁOPOLSKIE,WYSTAWIONA,"95"
"2023","05",MAZOWIECKIE,ZREALIZOWANA,"8543"
"2023","05",MAZOWIECKIE,WYSTAWIONA,"192"
"2023","05",OPOLSKIE,ZREALIZOWANA,"2978"
"2023","05",OPOLSKIE,WYSTAWIONA,"5"
"2023","05",PODKARPACKIE,ZREALIZOWANA,"7143"
"2023","05",PODKARPACKIE,WYSTAWIONA,"9"
"2023","05",PODLASKIE,ZREALIZOWANA,"3022"
"2023","05",PODLASKIE,WYSTAWIONA,"14"
"2023","05",POMORSKIE,ZREALIZOWANA,"3113"
"2023","05",POMORSKIE,WYSTAWIONA,"23"
"2023","05",ŚLĄSKIE,ZREALIZOWANA,"19500"
"2023","05",ŚLĄSKIE,WYSTAWIONA,"73"
"2023","05",ŚWIĘTOKRZYSKIE,ZREALIZOWANA,"6804"
"2023","05",ŚWIĘTOKRZYSKIE,WYSTAWIONA,"29"
"2023","05",WARMIŃSKO-MAZURSKIE,ZREALIZOWANA,"793"
"2023","05",WIELKOPOLSKIE,ZREALIZOWANA,"21699"
"2023","05",WIELKOPOLSKIE,WYSTAWIONA,"80"
"2023","05",ZACHODNIOPOMORSKIE,ZREALIZOWANA,"3773"
